continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
North America,CAN,Canada,2020,11,0,2020-11-30,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,1,2020-12-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,2,2020-12-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,3,2020-12-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,4,2020-12-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,5,2020-12-05,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,6,2020-12-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,0,2020-12-07,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,1,2020-12-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,2,2020-12-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,3,2020-12-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,4,2020-12-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,5,2020-12-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,6,2020-12-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,0,2020-12-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,1,2020-12-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,12,2,2020-12-16,44017.591,0.5,82.43,0.929
